date,word,magnitude
Mar 27,violence,7.122621906
Mar 27,rape,7.042652552
Mar 27,subscribe,7.027227738
Mar 27,war,7.023696601
Mar 27,anti,7.020067507
Mar 27,agenda,7.01988981
Mar 27,mob,6.989929914
Mar 27,joe,6.867559103
Mar 27,non,6.831104655
Mar 27,weapon,6.817764477
Mar 27,criminal,6.80958716
Mar 27,johnson,6.675630009
Mar 27,donate,6.675630009
Mar 27,internet,6.665828649
Mar 27,org,6.637085133
Mar 27,michael,6.630274418
Mar 27,john,6.578544671
Mar 27,god,6.562237018
Mar 27,palin,6.470456462
Mar 27,assault,6.403489394
Mar 27,online,6.386354656
Mar 27,professor,6.354621272
Mar 27,journal,6.348408237
Mar 27,teach,6.301320705
Mar 27,mexico,6.202576311
Mar 27,FALSE,6.202514778
Mar 27,french,6.119327508
Mar 27,winner,6.119327508
Mar 27,beaten,6.039092698
Mar 27,regardless,6.039092698
Mar 27,economies,6.030987825
Mar 27,value,5.989950298
Mar 27,bush,5.988634958
Mar 27,angela,5.897322065
Mar 27,racism,5.893801349
Mar 27,bias,5.871267617
Mar 27,yeah,5.849566185
Mar 27,plead,5.811011549
Mar 27,science,5.719569918
Mar 27,studied,5.713567413
Mar 27,headline,5.68571377
Mar 27,emotion,5.669911
Mar 27,david,5.649771464
Mar 27,conceal,5.559988857
Mar 27,iphone,5.511836959
Mar 27,sarah,5.443681906
Mar 27,arizona,5.399915238
Mar 27,riot,5.396147001
Mar 27,dnc,5.343684508
Mar 27,immigrant,5.282737772
Mar 27,enhance,5.262835737
Mar 27,upcoming,5.229178653
Mar 27,scott,5.226606975
Mar 27,jeff,5.17636517
Mar 27,british,5.17636517
Mar 27,memorable,5.087849501
Mar 27,poll,5.084794318
Mar 27,independence,5.016806267
Mar 27,gov,4.930555254
Mar 27,awkward,4.904006027
Mar 27,starlets,4.883525223
Mar 27,cbs,4.850177597
Mar 27,contributor,4.822349434
Mar 27,jewish,4.745001406
Mar 27,carpet,4.663862042
Mar 27,advocate,4.594905092
Mar 27,topic,4.579609254
Mar 27,tlc,4.522532889
Mar 27,college,4.522532889
Mar 27,vmas,4.522532889
Mar 27,relive,4.522532889
Mar 27,slur,4.447991086
Mar 27,client,4.443885766
Mar 27,mlb,4.30101436
Mar 27,clinton,4.289681869
Mar 27,audio,4.126465354
Mar 27,broadcast,4.077325162
Mar 27,abuse,4.050098958
Mar 27,nbc,3.967864243
Mar 27,freedom,3.815887126
Mar 27,corporate,3.635956939
Mar 27,firearm,3.311329952
Mar 27,christian,2.812807799
Mar 27,economic,2.448234301
Mar 28,bobby,110.4639804
Mar 28,oliver,102.0390078
Mar 28,spike,83.26218379
Mar 28,hoodie,81.17665662
Mar 28,cheered,76.57162281
Mar 28,harper,70.13682444
Mar 28,mandate,66.79264401
Mar 28,mcclain,66.52944277
Mar 28,hoodlum,64.41136939
Mar 28,nominal,56.51668842
Mar 28,chamber,56.48726273
Mar 28,tweet,56.34122042
Mar 28,capitol,55.8048828
Mar 28,retweet,53.97671772
Mar 28,escort,52.96045927
Mar 28,hood,52.16861827
Mar 28,jerusalem,51.97181279
Mar 28,giroir,51.52909551
Mar 28,sunglasses,50.23941903
Mar 28,judiciary,50.23941903
Mar 28,serino,45.18981018
Mar 28,skittle,44.35462127
Mar 28,rivera,43.90997893
Mar 28,congressman,43.89515543
Mar 28,rep,43.34831938
Mar 28,elder,43.12379619
Mar 28,lawmaker,42.84206663
Mar 28,leak,42.83529256
Mar 28,verrilli,42.67926517
Mar 28,obama,41.29410539
Mar 28,trademark,40.30352646
Mar 28,gregg,39.84505648
Mar 28,sweatshirt,39.58082608
Mar 28,allegation,38.64975256
Mar 28,jeer,38.64682163
Mar 28,donnell,38.11266272
Mar 28,elaine,36.17068059
Mar 28,lee,36.1646717
Mar 28,chip,34.6478752
Mar 28,higgins,34.6478752
Mar 28,prohibit,34.60453307
Mar 28,illinois,33.69011295
Mar 28,lawrence,32.77967929
Mar 28,homicidal,32.68235252
Mar 28,jess,32.03613642
Mar 28,trailer,31.64934552
Mar 28,scalia,31.38181263
Mar 28,gavel,31.18308768
Mar 28,nas,31.18308768
Mar 28,erroneous,31.18308768
Mar 28,dobbs,31.18308768
Mar 28,wilson,30.5357603
Mar 28,suspension,30.12654012
Mar 28,bernanke,29.45069392
Mar 28,discovered,29.45069392
Mar 28,humble,29.45069392
Mar 28,gingrich,28.72702048
Mar 28,medicaid,28.62727528
Mar 28,conyers,27.71830016
Mar 28,purported,27.71830016
Mar 28,conservative,27.59049677
Mar 28,educated,27.23529376
Mar 28,apologies,26.79166961
Mar 28,democrat,26.71842254
Mar 28,fulton,26.6633146
Mar 28,wreck,26.14621754
Mar 28,iraqi,25.99767668
Mar 28,illiterate,25.9859064
Mar 28,ford,25.9859064
Mar 28,vacationland,25.9859064
Mar 28,mommie,25.9859064
Mar 28,poster,25.70841696
Mar 28,marijuana,25.67899126
Mar 28,unemployed,25.56703976
Mar 28,american,25.25926767
Mar 28,unfair,25.1054501
Mar 28,glenn,24.86734291
Mar 28,cartoon,24.81030525
Mar 28,dick,24.80217013
Mar 28,elevate,24.33318399
Mar 28,donald,24.33318399
Mar 28,hug,24.25351264
Mar 28,backlash,24.25351264
Mar 28,ugh,24.25351264
Mar 28,edgewater,24.25351264
Mar 28,jonah,24.25351264
Mar 28,lou,24.25351264
Mar 28,alawadi,23.95698443
Mar 28,tracy,23.79011898
Mar 28,families,23.59601132
Mar 28,congress,23.3801104
Mar 28,russian,23.22050564
Mar 28,deficit,22.90182023
Mar 28,mtv,22.90182023
Mar 28,rundown,22.90182023
Mar 28,revel,22.90182023
Mar 28,ski,22.90182023
Mar 28,legacy,22.90182023
Mar 28,obamacare,22.88266508
Mar 28,contraception,22.73532262
Mar 28,cheney,22.73532262
Mar 28,healthcare,22.70420655
Mar 28,twitter,22.65850093
Mar 28,juries,22.61832258
Mar 28,irrelevant,22.59490509
Mar 28,offend,22.59490509
Mar 28,kidnapped,22.52111888
Mar 28,sheila,22.52111888
Mar 28,frederica,22.52111888
Mar 28,disseminated,22.52111888
Mar 28,antisocial,22.52111888
Mar 28,werelynx,22.52111888
Mar 28,citylightslover,22.52111888
Mar 28,interrupted,22.52111888
Mar 28,tara,22.52111888
Mar 28,underneath,22.52111888
Mar 28,obscure,22.52111888
Mar 28,marko,22.52111888
Mar 28,redman,22.52111888
Mar 28,parliament,22.52111888
Mar 28,brotherhood,22.52111888
Mar 28,treasury,22.52111888
Mar 28,mich,22.52111888
Mar 28,rallied,22.40964824
Mar 28,geraldo,22.39120187
Mar 28,sybrina,22.22836778
Mar 28,pic,21.94757772
Mar 28,sketch,21.94757772
Mar 28,adam,21.78823501
Mar 28,o'donnell,21.70189887
Mar 28,solicitor,21.47045646
Mar 28,hornbeck,21.47045646
Mar 28,chew,21.47045646
Mar 28,addict,21.47045646
Mar 28,germany,21.47045646
Mar 28,medvedev,21.33963259
Mar 28,boehner,21.33963259
Mar 28,indict,21.01008376
Mar 28,khan,20.78872512
Mar 28,maudlin,20.78872512
Mar 28,meme,20.78872512
Mar 28,mosque,20.78872512
Mar 28,inject,20.78872512
Mar 28,norris,20.78872512
Mar 28,padilla,20.78872512
Mar 28,decorum,20.78872512
Mar 28,steer,20.78872512
Mar 28,stiller,20.78872512
Mar 28,teaser,20.78872512
Mar 28,applaud,20.78872512
Mar 28,alito,20.78872512
Mar 28,surgeries,20.78872512
Mar 28,1960s,20.66847511
Mar 28,bleed,20.50702528
Mar 28,getty,20.34600783
Mar 28,collapse,20.08436008
Mar 28,diagnosable,20.08436008
Mar 28,granholm,20.08436008
Mar 28,liar,20.08436008
Mar 28,pundit,20.0390927
Mar 28,lifestyle,20.0390927
Mar 28,drudge,20.0390927
Mar 28,transplant,20.0390927
Mar 28,etch,19.63505135
Mar 28,bang,19.63505135
Mar 28,olympic,19.52050584
Mar 28,bible,19.52050584
Mar 28,premier,19.34803009
Mar 28,newt,19.34803009
Mar 28,violate,19.27819986
Mar 28,africa,19.21567406
Mar 28,michigan,19.08485019
Mar 28,misinformation,19.05633136
Mar 28,ransacked,19.05633136
Mar 28,unwanted,19.05633136
Mar 28,vaughn,19.05633136
Mar 28,meza,19.05633136
Mar 28,gal,19.05633136
Mar 28,metro,19.05633136
Mar 28,cafeteria,19.05633136
Mar 28,clement,19.05633136
Mar 28,manslaughter,19.05288667
Mar 28,panther,19.04153321
Mar 28,french,18.91428503
Mar 28,graffiti,18.82908758
Mar 28,parsonsbeach,18.82908758
Mar 28,supreme,18.82555808
Mar 28,economies,18.7278043
Mar 28,heal,18.63321012
Mar 28,irresponsibility,18.60772893
Mar 28,kardashian,18.60772893
Mar 28,melanie,18.60772893
Mar 28,beck,18.60772893
Mar 28,ukieoli,18.60772893
Mar 28,inflame,18.60772893
Mar 28,kennedy,18.4895822
Mar 28,fake,18.244683
Mar 28,candies,18.13060768
Mar 28,shaima,18.13060768
Mar 28,unconstitutional,18.0853403
Mar 28,spark,18.07001418
Mar 28,stab,17.89747876
Mar 28,detective,17.89747876
Mar 28,romney,17.78821667
Mar 28,gate,17.76076974
Mar 28,teenage,17.70226566
Mar 28,kim,17.57745024
Mar 28,actbriniel,17.57381507
Mar 28,nonnyo,17.57381507
Mar 28,bash,17.57381507
Mar 28,embrace,17.57381507
Mar 28,clause,17.57381507
Mar 28,negroid,17.57381507
Mar 28,media,17.54825389
Mar 28,fact,17.41987413
Mar 28,caller,17.27502687
Mar 28,muslim,17.25455057
Mar 28,johnson,17.24537752
Mar 28,afghanistan,17.24537752
Mar 28,gatecrash,17.17636517
Mar 28,pennsylvania,17.17636517
Mar 28,smear,17.17636517
Mar 28,hiv,17.17636517
Mar 28,overrule,17.17636517
Mar 28,foresterbob,17.17636517
Mar 28,residue,17.17636517
Mar 28,echo,17.17636517
Mar 28,badger,17.17636517
Mar 28,audri,17.17636517
Mar 28,harassed,17.17636517
Mar 28,ohio,17.11932751
Mar 28,fox,17.07372367
Mar 28,hijab,16.95500653
Mar 28,mjbleo,16.95500653
Mar 28,documentary,16.95500653
Mar 28,humour,16.95500653
Mar 28,exit,16.85861868
Mar 28,catholic,16.84505648
Mar 28,anymore,16.58607546
Mar 28,jewelry,16.53478009
Mar 28,hawaii,16.53478009
Mar 28,manhattan,16.53478009
Mar 28,profile,16.39418172
Mar 28,bounties,16.33031284
Mar 28,stunning,16.31854257
Mar 28,annie,16.31854257
Mar 28,amazon,16.31854257
Mar 28,jason,16.22212266
Mar 28,couldn,16.22212266
Mar 28,santorum,16.20039583
Mar 28,campaign,16.15338147
Mar 28,split,15.97132296
Mar 28,william,15.87102059
Mar 28,lap,15.82467276
Mar 28,penalties,15.75677168
Mar 28,cuffed,15.74500141
Mar 28,dismembered,15.74500141
Mar 28,manchester,15.74500141
Mar 28,predictable,15.74500141
Mar 28,actress,15.74500141
Mar 28,mainer,15.74500141
Mar 28,alps,15.74500141
Mar 28,cambridge,15.74500141
Mar 28,america,15.72912337
Mar 28,boyfriend,15.67710033
Mar 28,invasion,15.50135633
Mar 28,glamorous,15.50135633
Mar 28,shooter,15.44270867
Mar 28,craig,15.38026896
Mar 28,islam,15.38026896
Mar 28,delegate,15.38026896
Mar 28,republican,15.33342216
Mar 28,incite,15.26788015
Mar 28,tim,15.26788015
Mar 28,sir,15.24290883
Mar 28,scream,15.14384828
Mar 28,muhammad,15.08402724
Mar 28,npr,15.06327006
Mar 28,pants,15.06327006
Mar 28,devine,15.06327006
Mar 28,swampyankee,15.06327006
Mar 28,cajon,15.06327006
Mar 28,wolf,15.06327006
Mar 28,scary,15.06327006
Mar 28,malkin,15.06327006
Mar 28,donate,15.02016752
Mar 28,pet,14.92746791
Mar 28,solidarity,14.92746791
Mar 28,smith,14.79166576
Mar 28,amid,14.69433899
Mar 28,embarrass,14.69433899
Mar 28,boycott,14.69433899
Mar 28,girlfriend,14.60133895
Mar 28,slideshow,14.59240818
Mar 28,slam,14.55640031
Mar 28,debbie,14.46793258
Mar 28,digit,14.46793258
Mar 28,fla,14.43948324
Mar 28,miley,14.43948324
Mar 28,punch,14.3815113
Mar 28,medal,14.31363764
Mar 28,kate,14.31363764
Mar 28,celebrate,14.22089189
Mar 28,european,14.19673152
Mar 28,overall,14.19673152
Mar 28,toronto,14.07037738
Mar 28,stereotype,14.07037738
Mar 28,debt,14.06284492
Mar 28,dem,14.00672251
Mar 28,slain,13.90756252
Mar 28,photo,13.84954259
Mar 28,rev,13.83651639
Mar 28,connivers,13.80799756
Mar 28,deception,13.80799756
Mar 28,deniers,13.80799756
Mar 28,filmmaker,13.80799756
Mar 28,baggie,13.80799756
Mar 28,pew,13.80799756
Mar 28,ashamed,13.80799756
Mar 28,viral,13.80799756
Mar 28,ojaivalleycali,13.80799756
Mar 28,justification,13.80799756
Mar 28,diaries,13.60590897
Mar 28,orange,13.56400522
Mar 28,demonization,13.56400522
Mar 28,clip,13.56400522
Mar 28,brady,13.56400522
Mar 28,twist,13.56400522
Mar 28,poll,13.55945151
Mar 28,ryan,13.53575735
Mar 28,hardship,13.43450882
Mar 28,debut,13.43450882
Mar 28,oakland,13.43450882
Mar 28,60s,13.43450882
Mar 28,sector,13.43450882
Mar 28,wasn,13.35939513
Mar 28,affiliate,13.35939513
Mar 28,minister,13.35126002
Mar 28,europe,13.35126002
Mar 28,gayle,13.26886037
Mar 28,bless,13.26886037
Mar 28,kick,13.26054884
Mar 28,jackson,13.26037962
Mar 28,surveillance,13.22857126
Mar 28,treyvon,13.22857126
Mar 28,nydn,13.06425028
Mar 28,sonner,13.0505658
Mar 28,msnbc,13.04666902
Mar 28,queen,12.89784593
Mar 28,love,12.87904739
Mar 28,mitt,12.80697879
Mar 28,sentinel,12.7746995
Mar 28,photograph,12.67857065
Mar 28,tax,12.66664355
Mar 28,robert,12.6576351
Mar 28,singer,12.45069392
Mar 28,syrian,12.45042001
Mar 28,cable,12.43955659
Mar 28,pre,12.43955659
Mar 28,erica,12.43955659
Mar 28,ben,12.43801934
Mar 28,dade,12.43367145
Mar 28,lover,12.43367145
Mar 28,tune,12.43367145
Mar 28,fame,12.43367145
Mar 28,commentary,12.43367145
Mar 28,mississippi,12.42214008
Mar 28,london,12.41103776
Mar 28,andy,12.40515262
Mar 28,frustrated,12.40108507
Mar 28,relax,12.40108507
Mar 28,enact,12.40108507
Mar 28,emma,12.40108507
Mar 28,chinese,12.40108507
Mar 28,okay,12.40108507
Mar 28,florida,12.33336577
Mar 28,crime,12.1166515
Mar 28,israel,12.0781854
Mar 28,victim,12.06888712
Mar 28,capture,11.99780774
Mar 28,texas,11.81057123
Mar 28,exploit,11.75055774
Mar 28,iraq,11.74701827
Mar 28,birthday,11.74701827
Mar 28,cnn,11.73003916
Mar 28,thug,11.69913237
Mar 28,corey,11.69466487
Mar 28,watchman,11.68235252
Mar 28,stir,11.67226876
Mar 28,esteem,11.67226876
Mar 28,everywhere,11.61025282
Mar 28,rival,11.61025282
Mar 28,appropriate,11.54473128
Mar 28,gonna,11.53484436
Mar 28,jonathan,11.53484436
Mar 28,ann,11.45091011
Mar 28,reward,11.45091011
Mar 28,alex,11.45091011
Mar 28,steven,11.45091011
Mar 28,disgrace,11.36766131
Mar 28,leftist,11.36766131
Mar 28,sharpton,11.35102482
Mar 28,mom,11.34100397
Mar 28,outrage,11.26984058
Mar 28,miami,11.26984058
Mar 28,child,11.17855938
Mar 28,boo,11.16500307
Mar 28,richard,11.13904876
Mar 28,weigh,11.13210734
Mar 28,plead,11.09374932
Mar 28,nationwide,11.04278645
Mar 28,gary,10.89411751
Mar 28,torture,10.89411751
Mar 28,react,10.89411751
Mar 28,acknowledge,10.89411751
Mar 28,intimidate,10.89411751
Mar 28,grace,10.89411751
Mar 28,detroit,10.89411751
Mar 28,petition,10.88736381
Mar 28,meanwhile,10.88736381
Mar 28,abc,10.84940151
Mar 28,flee,10.78094905
Mar 28,calif,10.64754864
Mar 28,gop,10.6054109
Mar 28,charles,10.56974751
Mar 28,winner,10.56974751
Mar 28,jim,10.56974751
Mar 28,sean,10.56547554
Mar 28,herald,10.56547554
Mar 28,plea,10.55278303
Mar 28,barack,10.53010126
Mar 28,washington,10.52567147
Mar 28,injustice,10.4966676
Mar 28,eric,10.47487359
Mar 28,chris,10.37864587
Mar 28,gibson,10.36501612
Mar 28,prosecutor,10.31702815
Mar 28,crisis,10.25351264
Mar 28,orleans,10.11596625
Mar 28,idiot,10.11596625
Mar 28,disagree,10.11596625
Mar 28,michelle,10.01344501
Mar 28,rape,10.00797994
Mar 28,deserve,9.955627699
Mar 28,royal,9.951645274
Mar 28,super,9.951645274
Mar 28,journal,9.840032767
Mar 28,teen,9.818665868
Mar 28,thread,9.798187707
Mar 28,usa,9.798187707
Mar 28,legislature,9.798187707
Mar 28,rhetoric,9.798187707
Mar 28,children,9.79360512
Mar 28,hammer,9.760252918
Mar 28,james,9.749276975
Mar 28,thomas,9.674015045
Mar 28,scientist,9.521118878
Mar 28,terrorist,9.521118878
Mar 28,assert,9.521118878
Mar 28,portray,9.508927989
Mar 28,teacher,9.490002811
Mar 28,columnist,9.380251586
Mar 28,katie,9.337815005
Mar 28,felonies,9.337815005
Mar 28,ron,9.337815005
Mar 28,spokesman,9.276756113
Mar 28,hurt,9.205191944
Mar 28,reuters,9.189810184
Mar 28,chicago,9.189810184
Mar 28,fundraiser,9.122341501
Mar 28,caucus,9.122341501
Mar 28,angela,9.072803177
Mar 28,unarmed,9.0719905
Mar 28,presidential,8.982952438
Mar 28,tea,8.980654212
Mar 28,cbs,8.934537679
Mar 28,rick,8.909860143
Mar 28,studied,8.887771532
Mar 28,illegal,8.729869874
Mar 28,neighbourhood,8.658305705
Mar 28,analyst,8.658305705
Mar 28,nra,8.639864382
Mar 28,pro,8.627275283
Mar 28,gunshot,8.613663767
Mar 28,ban,8.613663767
Mar 28,chase,8.588182585
Mar 28,endorse,8.588182585
Mar 28,brand,8.559663754
Mar 28,anonymity,8.559663754
Mar 28,abortion,8.491762679
Mar 28,alcohol,8.491762679
Mar 28,opponent,8.452380435
Mar 28,paul,8.43612231
Mar 28,emotion,8.36986862
Mar 28,corporate,8.341312978
Mar 28,labor,8.292012896
Mar 28,scuffle,8.292012896
Mar 28,space,8.292012896
Mar 28,blogger,8.292012896
Mar 28,fatal,8.286331481
Mar 28,joe,8.276289176
Mar 28,john,8.253083314
Mar 28,facebook,8.240948813
Mar 28,benjamin,8.203489302
Mar 28,bias,8.168720163
Mar 28,retreat,8.168720163
Mar 28,trigger,8.16552286
Mar 28,conceal,8.154650324
Mar 28,bush,8.127433158
Mar 28,free,8.111874948
Mar 28,sen,8.11106133
Mar 28,opinion,8.076690737
Mar 28,diverse,8.056331358
Mar 28,affidavit,8.056331358
Mar 28,bob,8.039855298
Mar 28,gotten,8.039855298
Mar 28,nuclear,8.039855298
Mar 28,mainstream,8.031117415
Mar 28,biden,8.031117415
Mar 28,prosecute,7.986600397
Mar 28,org,7.913447658
Mar 28,african,7.894253605
Mar 28,wolfinger,7.838550165
Mar 28,victories,7.788235011
Mar 28,upcoming,7.773103404
Mar 28,limbaugh,7.633940076
Mar 28,TRUE,7.631774251
Mar 28,frank,7.621454414
Mar 28,matt,7.621454414
Mar 28,david,7.533028619
Mar 28,brain,7.42140489
Mar 28,student,7.415813992
Mar 28,clinton,7.409450501
Mar 28,anthony,7.39583288
Mar 28,iran,7.39583288
Mar 28,freedom,7.349115945
Mar 28,economic,7.344702903
Mar 28,suspicious,7.325287834
Mar 28,war,7.320472514
Mar 28,activist,7.23293434
Mar 28,offense,7.23193251
Mar 28,vigilante,7.224719896
Mar 28,abuse,7.043650362
Mar 28,hospital,7.043650362
Mar 28,custody,7.027227738
Mar 28,awkward,6.93737438
Mar 28,contributor,6.90768973
Mar 28,palin,6.901820227
Mar 28,san,6.892357638
Mar 28,racism,6.876101574
Mar 28,altercation,6.867559103
Mar 28,cop,6.831104655
Mar 28,violence,6.825845993
Mar 28,dismiss,6.804602383
Mar 28,ensure,6.802954483
Mar 28,dnc,6.777355962
Mar 28,mob,6.748897848
Mar 28,gov,6.691467844
Mar 28,independence,6.689075023
Mar 28,broadcast,6.671986628
Mar 28,angel,6.665828649
Mar 28,online,6.647022193
Mar 28,dispatch,6.590069664
Mar 28,scott,6.590069664
Mar 28,statute,6.525282
Mar 28,beaten,6.470456462
Mar 28,repeal,6.448922966
Mar 28,mike,6.448922966
Mar 28,speculate,6.448922966
Mar 28,internet,6.348408237
Mar 28,enhance,6.339324864
Mar 28,immigrant,6.339285326
Mar 28,prejudice,6.339285326
Mar 28,carpet,6.218482723
Mar 28,radical,6.152616976
Mar 28,defence,6.119327508
Mar 28,etc,6.039092698
Mar 28,lynch,6.023338061
Mar 28,headline,6.020167521
Mar 28,violent,5.987102808
Mar 28,starlets,5.951796365
Mar 28,fbi,5.939906762
Mar 28,teach,5.930654781
Mar 28,sarah,5.897322065
Mar 28,allen,5.811011549
Mar 28,iphone,5.794495265
Mar 28,naacp,5.725455057
Mar 28,vmas,5.653166112
Mar 28,non,5.625615598
Mar 28,jewish,5.607728934
Mar 28,regardless,5.607728934
Mar 28,california,5.582529216
Mar 28,slur,5.559988857
Mar 28,commission,5.521393223
Mar 28,memorable,5.511836959
Mar 28,tlc,5.511836959
Mar 28,relive,5.511836959
Mar 28,racist,5.463505977
Mar 28,southern,5.459595106
Mar 28,criminal,5.384324731
Mar 28,michael,5.346995499
Mar 28,god,5.341355712
Mar 28,twin,5.248333802
Mar 28,christian,5.223785912
Mar 28,british,5.17636517
Mar 28,arizona,5.129919477
Mar 28,topic,5.061673386
Mar 28,sport,4.930555254
Mar 28,arm,4.904006027
Mar 28,mlb,4.822349434
Mar 28,science,4.816479931
Mar 28,journalist,4.708142887
Mar 28,yeah,4.679652948
Mar 28,hispanic,4.649489299
Mar 28,youth,4.54487563
Mar 28,alec,4.515449935
Mar 28,advocate,4.339632587
Mar 28,value,4.278535927
Mar 28,FALSE,4.277596399
Mar 28,website,4.26899293
Mar 28,assault,4.26899293
Mar 28,college,4.239874584
Mar 28,los,4.049936429
Mar 28,agenda,4.049936429
Mar 28,professor,4.013445014
Mar 28,anti,3.81525408
Mar 28,client,3.49162453
Mar 28,mayor,3.311329952
Mar 28,weapon,3.229467384
Mar 28,nbc,3.052203264
Mar 29,mcclain,131.803613
Mar 29,nominalize,102.9323454
Mar 29,bobbi,90.08447551
Mar 29,cedartown,83.15490047
Mar 29,bleed,74.7041635
Mar 29,bruise,74.60202872
Mar 29,leak,74.5445351
Mar 29,spike,70.81176378
Mar 29,alex,64.88849064
Mar 29,hoodie,63.05230876
Mar 29,olive,62.16835727
Mar 29,retweet,60.25308024
Mar 29,surveillance,59.91764628
Mar 29,donkey,58.90138783
Mar 29,grainy,57.16899407
Mar 29,polk,56.51668842
Mar 29,cartoon,54.39182304
Mar 29,sonner,53.20615288
Mar 29,klanklannon,51.97181279
Mar 29,archbishop,51.97181279
Mar 29,pundit,48.66636798
Mar 29,pszymeczek,48.50702528
Mar 29,rowan,48.50702528
Mar 29,lastlegslaststand,46.77463152
Mar 29,allegation,46.68086998
Mar 29,escort,45.80364045
Mar 29,footage,44.08301697
Mar 29,proliferate,43.309844
Mar 29,handcuffs,42.94091292
Mar 29,stitch,42.94091292
Mar 29,obama,42.82609581
Mar 29,paramedic,42.37037397
Mar 29,marijuana,42.02016752
Mar 29,handcuffed,41.57745024
Mar 29,texan,41.57745024
Mar 29,rockmart,41.57745024
Mar 29,wreck,40.61008256
Mar 29,cookie,40.0781854
Mar 29,lucy,39.84505648
Mar 29,clubhouse,39.84505648
Mar 29,tweet,39.29058792
Mar 29,elder,38.97727732
Mar 29,serino,38.91344766
Mar 29,chamber,38.91344766
Mar 29,lee,38.77656466
Mar 29,harper,38.64682163
Mar 29,hoodlum,38.64682163
Mar 29,pizza,38.64682163
Mar 29,elaine,38.43134813
Mar 29,cunningham,38.11266272
Mar 29,bandage,37.21545787
Mar 29,telegraph,37.21545787
Mar 29,skittles,36.65728143
Mar 29,brooklyn,36.62305696
Mar 29,smash,36.38026896
Mar 29,hood,36.29121271
Mar 29,trademark,36.16983144
Mar 29,pic,35.7840941
Mar 29,jay,35.14763014
Mar 29,families,34.68138577
Mar 29,titans,34.6478752
Mar 29,poitier,34.35273034
Mar 29,william,33.96398407
Mar 29,brea,33.89235764
Mar 29,funeral,33.39848783
Mar 29,pavement,32.92136658
Mar 29,gmail,32.91548144
Mar 29,isabelle,32.22532543
Mar 29,zehnder,32.22532543
Mar 29,spark,32.12446966
Mar 29,sustain,31.64934552
Mar 29,congressman,31.49000281
Mar 29,frisk,31.49000281
Mar 29,cuffed,31.49000281
Mar 29,disorder,31.49000281
Mar 29,pop,31.38181263
Mar 29,roadbear,31.38181263
Mar 29,scalia,31.38181263
Mar 29,swelling,31.18308768
Mar 29,negro,31.18308768
Mar 29,discriminate,31.09504836
Mar 29,bloodied,31.09504836
Mar 29,matt,30.48581766
Mar 29,scream,29.93551404
Mar 29,pgm,29.45069392
Mar 29,yucatanman,29.45069392
Mar 29,bieber,29.45069392
Mar 29,trillion,29.45069392
Mar 29,britain,28.93586515
Mar 29,apologies,28.89887958
Mar 29,bash,28.87126762
Mar 29,gash,28.62727528
Mar 29,empower,28.62727528
Mar 29,alright,28.62727528
Mar 29,haven,28.62727528
Mar 29,brooke,28.62727528
Mar 29,morgan,27.83096287
Mar 29,conservative,27.80437659
Mar 29,socaliana,27.71830016
Mar 29,sherlyle,27.71830016
Mar 29,hacked,27.71830016
Mar 29,wofl,27.71830016
Mar 29,texasmom,27.71830016
Mar 29,larie,27.71830016
Mar 29,layer,27.71830016
Mar 29,iran,27.47023641
Mar 29,punch,27.42520759
Mar 29,suspense,27.19591152
Mar 29,commentaries,27.19591152
Mar 29,jvolvo,27.12801044
Mar 29,kurtz,27.12801044
Mar 29,miley,27.11805389
Mar 29,slideshow,27.0318381
Mar 29,twitter,26.76330183
Mar 29,american,26.682325
Mar 29,democrat,26.58808877
Mar 29,craig,26.36617535
Mar 29,whitney,26.36072261
Mar 29,gender,25.99767668
Mar 29,madhaus,25.9859064
Mar 29,whenever,25.9859064
Mar 29,marginalised,25.9859064
Mar 29,autopsies,25.9859064
Mar 29,unbelievable,25.9859064
Mar 29,douglas,25.9859064
Mar 29,4chan,25.9859064
Mar 29,pant,25.9859064
Mar 29,gingrich,25.79569186
Mar 29,cruiser,25.76454775
Mar 29,laceration,25.76454775
Mar 29,simplicity,25.76454775
Mar 29,slogan,25.76454775
Mar 29,russian,25.70841696
Mar 29,robert,25.11435535
Mar 29,rep,24.98548964
Mar 29,brand,24.90084001
Mar 29,lawsuit,24.80217013
Mar 29,hiv,24.33318399
Mar 29,demon,24.33318399
Mar 29,cameron,24.33318399
Mar 29,nyfm,24.25351264
Mar 29,collar,24.25351264
Mar 29,noxious,24.25351264
Mar 29,firedupinca,24.25351264
Mar 29,ferg,24.25351264
Mar 29,falsehoods,24.25351264
Mar 29,uninjured,24.25351264
Mar 29,eisner,24.25351264
Mar 29,stephanie,24.25351264
Mar 29,robin,24.25351264
Mar 29,boost,24.25351264
Mar 29,dept,24.25351264
Mar 29,trauma,24.25351264
Mar 29,wrestle,24.25351264
Mar 29,dat,24.25351264
Mar 29,tracy,24.20029344
Mar 29,lawmaker,24.18503761
Mar 29,acknowledge,24.12268876
Mar 29,sweatshirt,24.11956589
Mar 29,geraldo,24.04980941
Mar 29,proven,23.95698443
Mar 29,unsolved,23.85606274
Mar 29,houston,23.85606274
Mar 29,scary,23.8501776
Mar 29,diagnosable,23.8501776
Mar 29,slaughter,23.8501776
Mar 29,capitol,23.76874638
Mar 29,bang,23.76874638
Mar 29,tampa,23.73700914
Mar 29,slam,23.59140741
Mar 29,candy,23.5156505
Mar 29,obamacare,23.50111549
